steps,episodes,total reward
10000,121,23.0
20000,271,34.0
30000,398,34.0
40000,550,42.0
50000,709,51.0
60000,878,51.0
70000,1008,40.0
80000,1155,46.0
90000,1348,68.0
100000,1554,72.0
