total reward,steps,episodes
18.0,10000,185
20.0,20000,410
16.0,30000,613
30.0,40000,881
44.0,50000,1144
70.0,60000,1404
68.0,70000,1702
37.0,80000,1938
34.0,90000,2145
61.0,100000,2390
