steps,episodes,total reward
10000,172,33.0
20000,299,38.0
30000,446,40.0
40000,596,39.0
50000,790,50.0
60000,957,53.0
70000,1179,70.0
80000,1355,42.0
90000,1558,77.0
100000,1763,78.0
