steps,episodes,total reward
10000,208,29.0
20000,382,48.0
30000,542,56.0
40000,707,58.0
50000,854,65.0
60000,1022,63.0
70000,1194,66.0
80000,1365,59.0
90000,1584,91.0
100000,1811,99.0
