episodes,steps,total reward
134,10000,33.0
307,20000,67.0
577,30000,152.0
909,40000,189.0
1240,50000,219.0
1576,60000,229.0
1917,70000,228.0
2267,80000,257.0
2579,90000,194.0
2913,100000,228.0
