steps,total reward,episodes
10000,22.0,296
20000,15.0,498
30000,24.0,709
40000,24.0,907
50000,33.0,1103
60000,14.0,1327
70000,19.0,1564
80000,23.0,1750
90000,19.0,1966
100000,28.0,2171
