1.0	0.0193	0.0427	0.0711
2.0	0.0206	0.0450	0.0677
3.0	0.0266	0.0418	0.0594
4.0	0.0280	0.0466	0.0614
5.0	0.0262	0.0449	0.0579
6.0	0.0275	0.0444	0.0596
7.0	0.0287	0.0451	0.0548
8.0	0.0288	0.0437	0.0543
9.0	0.0302	0.0451	0.0518
10.0	0.0314	0.0466	0.0524
11.0	0.0341	0.0450	0.0537
12.0	0.0348	0.0432	0.0526
13.0	0.0360	0.0421	0.0506
14.0	0.0355	0.0431	0.0511
15.0	0.0362	0.0421	0.0509
16.0	0.0346	0.0447	0.0498
17.0	0.0355	0.0445	0.0490
18.0	0.0356	0.0445	0.0484
19.0	0.0362	0.0450	0.0497
20.0	0.0358	0.0432	0.0490
21.0	0.0344	0.0423	0.0508
22.0	0.0348	0.0412	0.0508
23.0	0.0333	0.0413	0.0524
24.0	0.0349	0.0430	0.0532
25.0	0.0336	0.0421	0.0522
26.0	0.0324	0.0444	0.0514
27.0	0.0331	0.0431	0.0493
28.0	0.0332	0.0403	0.0501
29.0	0.0330	0.0404	0.0511
30.0	0.0333	0.0403	0.0495
31.0	0.0342	0.0396	0.0497
32.0	0.0326	0.0377	0.0495
33.0	0.0331	0.0378	0.0496
34.0	0.0344	0.0409	0.0492
35.0	0.0341	0.0422	0.0509
36.0	0.0336	0.0411	0.0493
37.0	0.0308	0.0401	0.0478
38.0	0.0315	0.0400	0.0495
39.0	0.0329	0.0399	0.0506
40.0	0.0316	0.0397	0.0495
41.0	0.0320	0.0394	0.0499
42.0	0.0320	0.0390	0.0484
43.0	0.0316	0.0412	0.0465
44.0	0.0318	0.0385	0.0466
45.0	0.0304	0.0373	0.0476
46.0	0.0303	0.0361	0.0498
47.0	0.0312	0.0376	0.0470
48.0	0.0302	0.0396	0.0488
49.0	0.0310	0.0377	0.0466
50.0	0.0286	0.0364	0.0462
51.0	0.0286	0.0357	0.0443
52.0	0.0293	0.0353	0.0434
53.0	0.0295	0.0358	0.0453
54.0	0.0299	0.0364	0.0461
55.0	0.0299	0.0377	0.0460
56.0	0.0299	0.0369	0.0446
57.0	0.0322	0.0381	0.0462
58.0	0.0308	0.0374	0.0483
59.0	0.0306	0.0366	0.0456
60.0	0.0321	0.0357	0.0453
61.0	0.0314	0.0364	0.0444
62.0	0.0325	0.0365	0.0434
63.0	0.0323	0.0386	0.0421
64.0	0.0320	0.0364	0.0439
65.0	0.0309	0.0361	0.0455
66.0	0.0313	0.0364	0.0447
67.0	0.0306	0.0364	0.0455
68.0	0.0300	0.0371	0.0442
69.0	0.0295	0.0380	0.0459
70.0	0.0296	0.0358	0.0445
71.0	0.0293	0.0356	0.0436
72.0	0.0291	0.0362	0.0452
73.0	0.0292	0.0338	0.0449
74.0	0.0306	0.0328	0.0434
75.0	0.0297	0.0337	0.0429
76.0	0.0285	0.0343	0.0431
77.0	0.0282	0.0353	0.0416
78.0	0.0275	0.0353	0.0420
79.0	0.0275	0.0365	0.0420
80.0	0.0269	0.0350	0.0433
81.0	0.0265	0.0358	0.0430
82.0	0.0265	0.0376	0.0428
83.0	0.0282	0.0376	0.0455
84.0	0.0294	0.0381	0.0461
85.0	0.0299	0.0361	0.0467
86.0	0.0279	0.0357	0.0425
87.0	0.0282	0.0385	0.0464
88.0	0.0268	0.0353	0.0487
89.0	0.0261	0.0374	0.0486
90.0	0.0272	0.0372	0.0503
91.0	0.0274	0.0362	0.0493
92.0	0.0268	0.0362	0.0477
93.0	0.0272	0.0383	0.0482
94.0	0.0293	0.0393	0.0476
95.0	0.0307	0.0381	0.0467
96.0	0.0292	0.0371	0.0483
97.0	0.0297	0.0398	0.0493
98.0	0.0295	0.0416	0.0494
99.0	0.0297	0.0423	0.0492
