steps,total reward,episodes
10000,6.0,129
20000,76.0,292
30000,146.0,506
40000,341.0,919
50000,342.0,1336
60000,341.0,1764
70000,352.0,2188
80000,330.0,2596
90000,329.0,3000
100000,335.0,3399
