steps,total reward,episodes
10000,30.0,110
20000,73.0,242
30000,252.0,574
40000,391.0,1063
50000,393.0,1544
60000,393.0,2028
70000,401.0,2510
80000,393.0,2985
90000,394.0,3458
100000,391.0,3940
