episodes,steps,total reward
132,10000,28.0
261,20000,21.0
415,30000,29.0
572,40000,45.0
770,50000,70.0
937,60000,81.0
1094,70000,47.0
1249,80000,54.0
1443,90000,94.0
1648,100000,114.0
