steps,episodes,total reward
10000,177,38.0
20000,331,53.0
30000,505,36.0
40000,686,52.0
50000,850,47.0
60000,1041,61.0
70000,1279,68.0
80000,1508,97.0
90000,1760,123.0
100000,2029,150.0
