total reward,steps,episodes
12.0,10000,200
28.0,20000,468
48.0,30000,769
48.0,40000,1028
66.0,50000,1373
102.0,60000,1792
87.0,70000,2204
63.0,80000,2575
117.0,90000,3023
75.0,100000,3404
