steps,total reward,episodes
10000,44.0,215
20000,48.0,391
30000,49.0,546
40000,50.0,697
50000,53.0,857
60000,42.0,1005
70000,44.0,1142
80000,55.0,1312
90000,52.0,1478
100000,51.0,1666
