total reward,episodes,steps
16.0,207,10000
14.0,433,20000
22.0,676,30000
45.0,1025,40000
27.0,1378,50000
80.0,1921,60000
39.0,2301,70000
44.0,2714,80000
58.0,3155,90000
84.0,3638,100000
