episodes,steps,total reward
210,10000,10.0
444,20000,14.0
706,30000,20.0
1017,40000,29.0
1340,50000,53.0
1647,60000,51.0
2000,70000,61.0
2319,80000,64.0
2608,90000,56.0
2945,100000,71.0
