steps,total reward,episodes
10000,54.0,176
20000,80.0,374
30000,104.0,626
40000,106.0,869
50000,117.0,1157
60000,147.0,1437
70000,148.0,1713
80000,123.0,1968
90000,114.0,2210
100000,153.0,2489
