steps,episodes,total reward
10000,156,46.0
20000,394,84.0
30000,570,52.0
40000,794,83.0
50000,1023,81.0
60000,1218,62.0
70000,1454,74.0
80000,1697,81.0
90000,1889,67.0
100000,2102,64.0
