episodes,total reward,steps
175,22.0,10000
309,33.0,20000
424,39.0,30000
569,64.0,40000
721,73.0,50000
866,77.0,60000
1011,77.0,70000
1155,62.0,80000
1321,81.0,90000
1522,122.0,100000
