episodes,steps,total reward
159,10000,5.0
322,20000,23.0
504,30000,34.0
676,40000,31.0
847,50000,45.0
1026,60000,31.0
1233,70000,55.0
1412,80000,24.0
1630,90000,55.0
1807,100000,35.0
