steps,total reward,episodes
10000,-0.9600000000000006,96
20000,-2.149999999999998,311
30000,-3.6899999999999653,680
40000,-3.8099999999999627,1061
50000,-3.6299999999999666,1424
60000,-3.7399999999999642,1798
70000,-3.569999999999968,2155
80000,-3.6399999999999664,2519
90000,-3.7799999999999634,2897
100000,-3.749999999999964,3272
