episodes,steps,total reward
135,10000,1.0
302,20000,82.0
532,30000,142.0
796,40000,177.0
1052,50000,176.0
1295,60000,167.0
1524,70000,158.0
1795,80000,183.0
2053,90000,174.0
2280,100000,164.0
