steps,episodes,total reward
10000,160,2.0
20000,331,13.0
30000,516,27.0
40000,718,30.0
50000,939,48.0
60000,1148,54.0
70000,1353,45.0
80000,1593,38.0
90000,1847,76.0
100000,2081,93.0
