episodes,steps,total reward
171,10000,43.0
311,20000,37.0
448,30000,40.0
614,40000,39.0
763,50000,33.0
937,60000,44.0
1109,70000,47.0
1294,80000,40.0
1506,90000,57.0
1699,100000,55.0
