steps,total reward,episodes
10000,50.0,202
20000,43.0,378
30000,49.0,522
40000,48.0,673
50000,47.0,816
60000,42.0,961
70000,45.0,1112
80000,42.0,1255
90000,57.0,1424
100000,55.0,1582
