episodes,steps,total reward
233,10000,0.0
363,20000,4.0
490,30000,11.0
640,40000,23.0
778,50000,45.0
949,60000,65.0
1152,70000,92.0
1387,80000,117.0
1618,90000,128.0
1882,100000,144.0
