steps,episodes,total reward
10000,163,26.0
20000,334,23.0
30000,558,32.0
40000,802,44.0
50000,1058,35.0
60000,1276,41.0
70000,1500,40.0
80000,1705,39.0
90000,1980,58.0
100000,2206,44.0
