steps,total reward,episodes
10000,15.0,183
20000,32.0,298
30000,43.0,410
40000,61.0,553
50000,61.0,686
60000,55.0,794
70000,87.0,958
80000,101.0,1128
90000,138.0,1351
100000,183.0,1610
