episodes,steps,total reward
130,10000,3.0
302,20000,102.0
619,30000,244.0
916,40000,238.0
1251,50000,280.0
1586,60000,266.0
1949,70000,280.0
2319,80000,268.0
2703,90000,292.0
3050,100000,286.0
