episodes,total reward,steps
141,27.0,10000
310,42.0,20000
554,72.0,30000
779,70.0,40000
972,63.0,50000
1216,82.0,60000
1448,72.0,70000
1654,71.0,80000
1901,71.0,90000
2133,72.0,100000
