steps,episodes,total reward
10000,187,36.0
20000,311,35.0
30000,452,40.0
40000,649,37.0
50000,814,47.0
60000,991,40.0
70000,1180,53.0
80000,1383,64.0
90000,1589,65.0
100000,1789,56.0
