episodes,total reward,steps
198,14.0,10000
448,29.0,20000
777,63.0,30000
1075,52.0,40000
1379,57.0,50000
1643,50.0,60000
1864,43.0,70000
2139,67.0,80000
2436,78.0,90000
2803,105.0,100000
