steps,episodes,total reward
10000,177,47.0
20000,367,64.0
30000,626,90.0
40000,921,108.0
50000,1214,108.0
60000,1513,95.0
70000,1862,122.0
80000,2202,120.0
90000,2514,116.0
100000,2779,92.0
