steps,total reward,episodes
10000,21.0,208
20000,43.0,481
30000,85.0,786
40000,61.0,1036
50000,90.0,1331
60000,76.0,1667
70000,84.0,1961
80000,75.0,2238
90000,95.0,2562
100000,70.0,2842
