steps,total reward,episodes
10000,30.0,153
20000,36.0,314
30000,65.0,532
40000,81.0,738
50000,77.0,952
60000,74.0,1187
70000,98.0,1401
80000,60.0,1598
90000,74.0,1822
100000,69.0,2077
