episodes,steps,total reward
142,10000,34.0
340,20000,61.0
550,30000,87.0
754,40000,80.0
992,50000,99.0
1223,60000,86.0
1447,70000,84.0
1611,80000,54.0
1800,90000,87.0
2019,100000,99.0
