steps,episodes,total reward
10000,174,22.0
20000,394,76.0
30000,657,123.0
40000,910,110.0
50000,1138,107.0
60000,1426,162.0
70000,1727,167.0
80000,1998,141.0
90000,2222,95.0
100000,2523,156.0
