episodes,total reward,steps
216,36.0,10000
458,26.0,20000
792,57.0,30000
1142,59.0,40000
1551,87.0,50000
1983,77.0,60000
2446,88.0,70000
2901,92.0,80000
3431,118.0,90000
3865,69.0,100000
