episodes,total reward,steps
254,1.0,10000
386,5.0,20000
524,14.0,30000
667,15.0,40000
787,18.0,50000
912,17.0,60000
1053,32.0,70000
1178,36.0,80000
1329,61.0,90000
1537,102.0,100000
