steps,total reward,episodes
10000,30.0,222
20000,40.0,503
30000,45.0,783
40000,61.0,1075
50000,90.0,1464
60000,121.0,1893
70000,47.0,2190
80000,54.0,2490
90000,121.0,2923
100000,123.0,3288
