steps,episodes,total reward
10000,145,29.0
20000,340,56.0
30000,548,85.0
40000,797,124.0
50000,1000,101.0
60000,1252,127.0
70000,1476,126.0
80000,1677,92.0
90000,1925,116.0
100000,2112,84.0
