episodes,steps,total reward
288,10000,20.0
481,20000,15.0
674,30000,11.0
874,40000,16.0
1071,50000,14.0
1278,60000,20.0
1523,70000,32.0
1758,80000,35.0
2011,90000,23.0
2267,100000,29.0
