episodes,steps,total reward
77,10000,-0.7700000000000005
141,20000,-0.6400000000000003
194,30000,-0.5300000000000002
250,40000,-0.5600000000000003
300,50000,-0.5000000000000002
352,60000,-0.5200000000000002
412,70000,-0.6000000000000003
449,80000,-0.37000000000000016
506,90000,-0.5700000000000003
556,100000,-0.5000000000000002
