steps,episodes,total reward
10000,219,47.0
20000,487,44.0
30000,871,77.0
40000,1261,73.0
50000,1707,84.0
60000,2068,74.0
70000,2472,73.0
80000,2882,76.0
90000,3412,109.0
100000,3881,89.0
