episodes,steps,total reward
155,10000,43.0
350,20000,64.0
645,30000,108.0
946,40000,130.0
1236,50000,136.0
1513,60000,156.0
1853,70000,136.0
2164,80000,135.0
2490,90000,188.0
2807,100000,149.0
