episodes,steps,total reward
88,10000,16.0
248,20000,88.0
665,30000,342.0
1103,40000,344.0
1531,50000,347.0
1963,60000,342.0
2398,70000,336.0
2824,80000,344.0
3263,90000,337.0
3687,100000,336.0
