steps,episodes,total reward
10000,102,22.209999999999976
20000,182,27.479999999999976
30000,267,35.50999999999998
40000,370,42.400000000000006
50000,461,40.49999999999999
60000,557,43.480000000000004
70000,653,40.44999999999999
80000,717,24.609999999999985
90000,825,43.35999999999999
100000,929,47.440000000000005
