steps,total reward,episodes
10000,1.0,231
20000,4.0,372
30000,16.0,510
40000,18.0,633
50000,41.0,782
60000,83.0,991
70000,97.0,1207
80000,99.0,1405
90000,150.0,1675
100000,134.0,1915
