steps,total reward,episodes
10000,48.0,184
20000,52.0,380
30000,73.0,619
40000,55.0,833
50000,97.0,1127
60000,97.0,1424
70000,101.0,1723
80000,115.0,2044
90000,113.0,2366
100000,117.0,2741
