steps,total reward,episodes
10000,38.0,155
20000,58.0,335
30000,71.0,558
40000,78.0,790
50000,66.0,1005
60000,71.0,1232
70000,59.0,1427
80000,95.0,1710
90000,55.0,1922
100000,64.0,2145
