episodes,steps,total reward
275,10000,7.0
480,20000,8.0
712,30000,8.0
916,40000,7.0
1114,50000,8.0
1330,60000,9.0
1607,70000,12.0
1823,80000,12.0
2012,90000,10.0
2180,100000,12.0
