steps,total reward,episodes
10000,7.0,244
20000,6.0,461
30000,3.0,661
40000,2.0,869
50000,8.0,1075
60000,7.0,1298
70000,1.0,1513
80000,2.0,1687
90000,16.0,1902
100000,14.0,2089
