episodes,steps,total reward
137,10000,6.0
292,20000,79.0
610,30000,229.0
1037,40000,339.0
1461,50000,335.0
1874,60000,352.0
2283,70000,337.0
2689,80000,341.0
3113,90000,343.0
3540,100000,356.0
