episodes,total reward,steps
174,12.0,10000
328,9.0,20000
533,12.0,30000
718,29.0,40000
963,62.0,50000
1164,30.0,60000
1392,80.0,70000
1634,73.0,80000
1858,97.0,90000
2048,66.0,100000
