episodes,total reward,steps
237,0.0,10000
388,7.0,20000
514,11.0,30000
651,15.0,40000
756,12.0,50000
872,26.0,60000
1007,29.0,70000
1163,47.0,80000
1331,64.0,90000
1528,96.0,100000
