steps,episodes,total reward
10000,194,0.0
20000,337,0.0
30000,472,0.0
40000,594,1.0
50000,710,8.0
60000,833,4.0
70000,942,5.0
80000,1048,5.0
90000,1176,8.0
100000,1278,4.0
