steps,episodes,total reward
10000,255,8.0
20000,440,7.0
30000,633,11.0
40000,832,20.0
50000,1007,14.0
60000,1198,23.0
70000,1376,23.0
80000,1582,27.0
90000,1787,53.0
100000,2016,59.0
