steps,episodes,total reward
10000,151,6.0
20000,289,4.0
30000,464,5.0
40000,616,7.0
50000,750,11.0
60000,883,7.0
70000,1008,7.0
80000,1139,8.0
90000,1313,16.0
100000,1458,18.0
