steps,total reward,episodes
10000,47.0,187
20000,91.0,408
30000,104.0,647
40000,111.0,922
50000,111.0,1204
60000,110.0,1441
70000,88.0,1674
80000,95.0,1934
90000,99.0,2207
100000,94.0,2480
