steps,episodes,total reward
10000,133,25.0
20000,299,35.0
30000,508,55.0
40000,723,72.0
50000,962,106.0
60000,1190,103.0
70000,1383,73.0
80000,1607,112.0
90000,1864,109.0
100000,2065,87.0
