steps,total reward,episodes
10000,32.0,208
20000,36.0,346
30000,34.0,457
40000,32.0,547
50000,47.0,675
60000,42.0,792
70000,53.0,918
80000,44.0,1053
90000,58.0,1173
100000,62.0,1311
