steps,total reward,episodes
10000,16.0,215
20000,16.0,452
30000,30.0,767
40000,35.0,1149
50000,56.0,1563
60000,45.0,1995
70000,61.0,2443
80000,61.0,2895
90000,64.0,3333
100000,53.0,3770
