total reward,episodes,steps
29.0,210,10000
45.0,355,20000
34.0,477,30000
38.0,585,40000
47.0,710,50000
54.0,853,60000
79.0,1029,70000
63.0,1194,80000
69.0,1355,90000
68.0,1496,100000
