1.0	0.0000	0.0188	0.0366
2.0	0.0223	0.0315	0.0491
3.0	0.0238	0.0383	0.0583
4.0	0.0289	0.0429	0.0628
5.0	0.0320	0.0436	0.0652
6.0	0.0386	0.0537	0.0661
7.0	0.0439	0.0593	0.0717
8.0	0.0435	0.0614	0.0774
9.0	0.0495	0.0644	0.0806
10.0	0.0536	0.0667	0.0787
11.0	0.0581	0.0690	0.0807
12.0	0.0640	0.0722	0.0823
13.0	0.0662	0.0742	0.0861
14.0	0.0665	0.0741	0.0848
15.0	0.0647	0.0743	0.0863
16.0	0.0648	0.0742	0.0835
17.0	0.0662	0.0739	0.0838
18.0	0.0603	0.0702	0.0826
19.0	0.0607	0.0725	0.0832
20.0	0.0586	0.0694	0.0855
21.0	0.0569	0.0687	0.0855
22.0	0.0575	0.0689	0.0859
23.0	0.0592	0.0737	0.0908
24.0	0.0624	0.0755	0.0942
25.0	0.0649	0.0799	0.0956
26.0	0.0710	0.0834	0.1085
27.0	0.0739	0.0860	0.1055
28.0	0.0763	0.0918	0.1021
29.0	0.0777	0.0996	0.1117
30.0	0.0831	0.1014	0.1148
31.0	0.0860	0.1006	0.1158
32.0	0.0837	0.0956	0.1157
33.0	0.0810	0.0990	0.1235
34.0	0.0831	0.1042	0.1251
35.0	0.0871	0.1029	0.1318
36.0	0.0886	0.1058	0.1267
37.0	0.0870	0.1001	0.1273
38.0	0.0913	0.1120	0.1286
39.0	0.0909	0.1098	0.1369
40.0	0.0968	0.1233	0.1396
41.0	0.1075	0.1262	0.1487
42.0	0.1022	0.1283	0.1601
43.0	0.1027	0.1330	0.1663
44.0	0.1140	0.1353	0.1746
45.0	0.1142	0.1428	0.1721
46.0	0.1282	0.1539	0.1753
47.0	0.1306	0.1522	0.1728
48.0	0.1250	0.1595	0.1867
49.0	0.1310	0.1683	0.2044
50.0	0.1382	0.1744	0.2148
51.0	0.1536	0.1846	0.2289
52.0	0.1424	0.1897	0.2261
53.0	0.1557	0.1887	0.2382
54.0	0.1513	0.1949	0.2393
55.0	0.1611	0.1887	0.2518
56.0	0.1466	0.1973	0.2573
57.0	0.1517	0.2041	0.2635
58.0	0.1507	0.1959	0.2796
59.0	0.1547	0.2012	0.2695
60.0	0.1608	0.2059	0.2539
61.0	0.1654	0.2094	0.2767
62.0	0.1777	0.2179	0.2922
63.0	0.1815	0.2281	0.3314
64.0	0.1863	0.2515	0.3485
65.0	0.2039	0.2632	0.3403
66.0	0.2111	0.2793	0.3536
67.0	0.2172	0.2755	0.3606
68.0	0.2195	0.2928	0.3785
69.0	0.2306	0.3123	0.4065
70.0	0.2459	0.3189	0.4356
71.0	0.2389	0.3152	0.4483
72.0	0.2259	0.3456	0.4454
73.0	0.2672	0.3628	0.4701
74.0	0.2918	0.3702	0.4496
75.0	0.2489	0.3721	0.4792
76.0	0.2483	0.3739	0.5366
77.0	0.2662	0.3728	0.5441
78.0	0.2694	0.3827	0.5412
79.0	0.3062	0.4167	0.5282
80.0	0.2921	0.3999	0.5328
81.0	0.2983	0.3934	0.5443
82.0	0.3010	0.4292	0.6191
83.0	0.2692	0.4190	0.6081
84.0	0.2772	0.3962	0.5938
85.0	0.3275	0.4066	0.5589
86.0	0.3585	0.4731	0.5487
87.0	0.3581	0.4717	0.5955
88.0	0.3438	0.4746	0.6167
89.0	0.3289	0.4567	0.6166
90.0	0.3505	0.4488	0.6290
91.0	0.3383	0.4749	0.6113
92.0	0.3395	0.4606	0.6260
93.0	0.3288	0.4532	0.5880
94.0	0.3263	0.4897	0.6180
95.0	0.3109	0.4830	0.6426
96.0	0.3159	0.4953	0.6156
97.0	0.3399	0.5040	0.5916
98.0	0.4007	0.5470	0.6668
99.0	0.4697	0.5708	0.6829
