steps,total reward,episodes
10000,50.0,181
20000,52.0,343
30000,53.0,514
40000,66.0,713
50000,78.0,929
60000,78.0,1138
70000,88.0,1380
80000,59.0,1559
90000,94.0,1817
100000,70.0,2026
